1,"Number of Datasets"
3,"Number of Columns per Dataset"
400,"Maximum Number of Rows for Any Dataset"
#DATASETS q-units: Angstrom I-units: Absolute intensity(cm^-1) X thickness(cm) 
"latest_0021227_caz","KF LIPNOR2 DRY 68, conf 22, I0=22, trans=15414665.848842, time=1800","",
q,I,dI,
 3.944325e-03, NaN, NaN
 5.832974e-03, NaN, NaN
 7.721623e-03, NaN, NaN
 9.610272e-03, NaN, NaN
 1.149892e-02, NaN, NaN
 1.338757e-02, 1.080998e+01, 1.148565e-02
 1.527622e-02, 6.852616e+00, 7.181213e-03
 1.716487e-02, 4.394124e+00, 5.611931e-03
 1.905352e-02, 3.128304e+00, 4.228523e-03
 2.094217e-02, 2.282913e+00, 3.612271e-03
 2.283082e-02, 1.670673e+00, 2.788757e-03
 2.471947e-02, 1.262001e+00, 2.297051e-03
 2.660811e-02, 9.853145e-01, 2.029692e-03
 2.849676e-02, 7.884659e-01, 1.744436e-03
 3.038541e-02, 6.457907e-01, 1.515315e-03
 3.227406e-02, 5.382852e-01, 1.367400e-03
 3.416271e-02, 4.447142e-01, 1.157067e-03
 3.605136e-02, 3.786272e-01, 1.053687e-03
 3.794001e-02, 3.215491e-01, 9.381030e-04
 3.982866e-02, 2.811089e-01, 8.692694e-04
 4.171731e-02, 2.475598e-01, 8.133388e-04
 4.360596e-02, 2.175925e-01, 7.249016e-04
 4.549461e-02, 1.936054e-01, 6.595411e-04
 4.738326e-02, 1.721754e-01, 6.084999e-04
 4.927190e-02, 1.555886e-01, 5.812266e-04
 5.116055e-02, 1.417459e-01, 5.418997e-04
 5.304920e-02, 1.285933e-01, 5.069331e-04
 5.493785e-02, 1.194091e-01, 4.780381e-04
 5.682650e-02, 1.095167e-01, 4.439226e-04
 5.871515e-02, 1.005615e-01, 4.179625e-04
 6.060380e-02, 9.483393e-02, 4.090482e-04
 6.249245e-02, 8.964069e-02, 4.073567e-04
 6.438110e-02, 8.389161e-02, 3.990181e-04
 6.626975e-02, 8.048647e-02, 3.775879e-04
 6.815840e-02, 7.662195e-02, 3.735790e-04
 7.004705e-02, 7.366960e-02, 3.591460e-04
 7.193569e-02, 7.019967e-02, 3.492391e-04
 7.382434e-02, 6.707540e-02, 3.467598e-04
 7.571299e-02, 6.541103e-02, 3.404147e-04
 7.760164e-02, 6.347452e-02, 3.289542e-04
 7.949029e-02, 6.213312e-02, 3.189125e-04
 8.137894e-02, 6.057224e-02, 3.183650e-04
 8.326759e-02, 5.912379e-02, 3.088721e-04
 8.515624e-02, 5.981803e-02, 3.123625e-04
 8.704489e-02, 5.831971e-02, 3.112521e-04
 8.893354e-02, 5.776846e-02, 3.021050e-04
 9.082219e-02, 5.766521e-02, 2.997507e-04
 9.271084e-02, 5.735092e-02, 2.863754e-04
 9.459948e-02, 5.788033e-02, 2.725901e-04
 9.648813e-02, 5.814678e-02, 2.804869e-04
 9.837678e-02, 5.915744e-02, 2.725108e-04
 1.002654e-01, 5.931081e-02, 2.706226e-04
 1.021541e-01, 6.076660e-02, 2.717103e-04
 1.040427e-01, 6.160281e-02, 2.615507e-04
 1.059314e-01, 6.304422e-02, 2.652501e-04
 1.078200e-01, 6.471423e-02, 2.674279e-04
 1.097087e-01, 6.630672e-02, 2.677732e-04
 1.115973e-01, 6.839332e-02, 2.700279e-04
 1.134860e-01, 7.049495e-02, 2.697335e-04
 1.153746e-01, 7.212346e-02, 2.668130e-04
 1.172633e-01, 7.550688e-02, 2.697844e-04
 1.191519e-01, 7.748457e-02, 2.721422e-04
 1.210406e-01, 8.051860e-02, 2.768401e-04
 1.229292e-01, 8.314828e-02, 2.781283e-04
 1.248179e-01, 8.591486e-02, 2.787373e-04
 1.267065e-01, 8.976492e-02, 2.791192e-04
 1.285952e-01, 9.322028e-02, 2.855450e-04
 1.304838e-01, 9.662182e-02, 2.849842e-04
 1.323725e-01, 9.978251e-02, 2.904252e-04
 1.342611e-01, 1.028692e-01, 2.948897e-04
 1.361498e-01, 1.058719e-01, 2.878262e-04
 1.380384e-01, 1.096871e-01, 2.971144e-04
 1.399271e-01, 1.113471e-01, 2.962155e-04
 1.418157e-01, 1.138416e-01, 2.929608e-04
 1.437044e-01, 1.151196e-01, 2.986163e-04
 1.455930e-01, 1.171454e-01, 2.971960e-04
 1.474817e-01, 1.175800e-01, 2.938619e-04
 1.493703e-01, 1.175661e-01, 2.938520e-04
 1.512590e-01, 1.169561e-01, 2.866536e-04
 1.531476e-01, 1.152588e-01, 2.881757e-04
 1.550363e-01, 1.128010e-01, 2.793697e-04
 1.569249e-01, 1.110400e-01, 2.784681e-04
 1.588136e-01, 1.077776e-01, 2.730928e-04
 1.607022e-01, 1.041728e-01, 2.633113e-04
 1.625909e-01, 9.995134e-02, 2.556819e-04
 1.644795e-01, 9.611651e-02, 2.500145e-04
 1.663682e-01, 9.188675e-02, 2.444584e-04
 1.682568e-01, 8.724241e-02, 2.368497e-04
 1.701455e-01, 8.292251e-02, 2.302648e-04
 1.720341e-01, 7.914957e-02, 2.212531e-04
 1.739227e-01, 7.483665e-02, 2.134048e-04
 1.758114e-01, 7.033853e-02, 2.055216e-04
 1.777000e-01, 6.671838e-02, 2.032935e-04
 1.795887e-01, 6.308456e-02, 1.949061e-04
 1.814773e-01, 6.000868e-02, 1.895973e-04
 1.833660e-01, 5.615920e-02, 1.790909e-04
 1.852546e-01, 5.300321e-02, 1.748757e-04
 1.871433e-01, 5.025104e-02, 1.694193e-04
 1.890319e-01, 4.759387e-02, 1.643672e-04
 1.909206e-01, 4.464865e-02, 1.591057e-04
 1.928092e-01, 4.237517e-02, 1.543325e-04
 1.946979e-01, 3.995944e-02, 1.468968e-04
 1.965865e-01, 3.811997e-02, 1.447807e-04
 1.984752e-01, 3.602163e-02, 1.393145e-04
 2.003638e-01, 3.432581e-02, 1.352784e-04
 2.022525e-01, 3.238190e-02, 1.311653e-04
 2.041411e-01, 3.077769e-02, 1.274321e-04
 2.060298e-01, 2.935619e-02, 1.241701e-04
 2.079184e-01, 2.834300e-02, 1.196781e-04
 2.098071e-01, 2.682857e-02, 1.172941e-04
 2.116957e-01, 2.575537e-02, 1.137127e-04
 2.135844e-01, 2.460064e-02, 1.107710e-04
 2.154730e-01, 2.348435e-02, 1.092591e-04
 2.173617e-01, 2.272188e-02, 1.062316e-04
 2.192503e-01, 2.175187e-02, 1.012613e-04
 2.211390e-01, 2.075907e-02, 9.923715e-05
 2.230276e-01, 2.005867e-02, 9.832681e-05
 2.249163e-01, 1.950968e-02, 9.661693e-05
 2.268049e-01, 1.878012e-02, 9.395818e-05
 2.286936e-01, 1.801531e-02, 9.169668e-05
 2.305822e-01, 1.738656e-02, 8.894923e-05
 2.324709e-01, 1.707321e-02, 8.762180e-05
 2.343595e-01, 1.643148e-02, 8.678369e-05
 2.362482e-01, 1.595732e-02, 8.492741e-05
 2.381368e-01, 1.536580e-02, 8.260465e-05
 2.400255e-01, 1.501923e-02, 8.203313e-05
 2.419141e-01, 1.465662e-02, 7.956161e-05
 2.438028e-01, 1.419249e-02, 7.796189e-05
 2.456914e-01, 1.372833e-02, 7.752534e-05
 2.475801e-01, 1.345343e-02, 7.591123e-05
 2.494687e-01, 1.315866e-02, 7.472652e-05
 2.513574e-01, 1.275726e-02, 7.340976e-05
 2.532460e-01, 1.245049e-02, 7.222320e-05
 2.551347e-01, 1.221513e-02, 7.293294e-05
 2.570233e-01, 1.198490e-02, 7.152904e-05
 2.589120e-01, 1.168119e-02, 7.216248e-05
 2.608006e-01, 1.138809e-02, 7.139483e-05
 2.626893e-01, 1.111402e-02, 7.056841e-05
 2.645779e-01, 1.096476e-02, 6.898259e-05
 2.664666e-01, 1.081514e-02, 6.884299e-05
 2.683552e-01, 1.055573e-02, 6.827931e-05
 2.702439e-01, 1.035482e-02, 6.809433e-05
 2.721325e-01, 1.017232e-02, 6.726318e-05
